year,title,keyword,percentages_nearby,snippet,url
2019,天津市蓟州区人民政府关于印发天津市蓟州区国民经济和社会发展第十五个五年规划纲要的通知_区政府_政务公开,旅游市场,,） 运用 O2O 模式， 加强与知名游戏公司合作 ， 谋划 建设集游戏体验、电竞比赛、科普教育于一体的多功能电竞 中心 。（ 2 ） 鼓励 支持电竞主题酒店、电竞主题餐厅等衍生业态发展。 5 6 ． 促进旅游市场健康发展 。 实施文旅管理体制机制创新 ， 建立旅游市场综合监管联席会议制度。 严控乡村旅游资源 “ 粗放式 ” 开发，坚持 “ 无规划不开发、无优质资本运作不开发 ” ，有序推进乡村旅游资源整建制开发、公司化运营、规范化纳统，提升乡村旅游核心竞争力。加强旅游行业 “ 内卷 ” 竞争治理，探索建立政府引导、协会自治,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qzf2/202605/t20260518_7300761.html
2019,天津市蓟州区人民政府关于印发天津市蓟州区国民经济和社会发展第十五个五年规划纲要的通知_区政府_政务公开,旅游市场,, “ 无规划不开发、无优质资本运作不开发 ” ，有序推进乡村旅游资源整建制开发、公司化运营、规范化纳统，提升乡村旅游核心竞争力。加强旅游行业 “ 内卷 ” 竞争治理，探索建立政府引导、协会自治、标准统一、分级管理、市场定价的新型管理机制。深化文旅领域综合治理、旅游市场专项整治，营造良好旅游市场秩序和消费环境。 5 7 ． 优化全域旅游环境。 以骨干路网、核心景区、重点村落为抓手，实施全域旅游环境提升工程， 系统推进乡村整洁化、城区秩序化、景区品质化。加快完善旅游基础设施、旅游公共服务体系，推动由 “ 政府主导、市场参与 ”,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qzf2/202605/t20260518_7300761.html
2019,天津市蓟州区人民政府关于印发天津市蓟州区国民经济和社会发展第十五个五年规划纲要的通知_区政府_政务公开,旅游市场,,资本运作不开发 ” ，有序推进乡村旅游资源整建制开发、公司化运营、规范化纳统，提升乡村旅游核心竞争力。加强旅游行业 “ 内卷 ” 竞争治理，探索建立政府引导、协会自治、标准统一、分级管理、市场定价的新型管理机制。深化文旅领域综合治理、旅游市场专项整治，营造良好旅游市场秩序和消费环境。 5 7 ． 优化全域旅游环境。 以骨干路网、核心景区、重点村落为抓手，实施全域旅游环境提升工程， 系统推进乡村整洁化、城区秩序化、景区品质化。加快完善旅游基础设施、旅游公共服务体系，推动由 “ 政府主导、市场参与 ” 向 “ 政府引导、市场主,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qzf2/202605/t20260518_7300761.html
2019,天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知_政府办公室_政务公开,北京,,响应、城区防汛应急响应、农村除涝应急响应、山区景区防汛应急响应、于桥水库防汛应急响应、青甸洼防汛应急响应，各应急响应行动从高到低分为一级应急响应、二级应急响应、三级应急响应和四级应急响应。 4.1.2 应急响应启动 （ 1 ）防汛、抗旱应急响应根据市防指及上游北京、河北两省市启动的应急响应以及水旱灾害影响范围，经组织会商，针对全区或预计受灾害影响较重的部分乡镇（街道）、开发区启动相应等级的应急响应。区防办负责启动和结束防汛、抗旱四级应急响应，区防指负责启动和结束防汛、抗旱一、二、三级应急响应。应急响应启动后要及时上报市,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qjjg/zfbgs2/202606/t20260615_7318404.html
2019,天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知_政府办公室_政务公开,天津,,和铁塔公司抢修因灾受损的公共电信基础设施，保障灾区群众基本生活和应急工作需要；完成区抗震救灾指挥部交办的其他任务。 （ 11 ）涉外工作组。组织加强涉外事务管理，按照“属地属人”原则，指导本区各单位、各部门妥善安置在灾区工作、学习和旅游的国（境）外人员，及时向天津市有关单位汇报相关情况；按照天津市有关单位及区委、区政府部署要求，配合综合协调组协调安排 国外 救援队救援行动，分配救援任务，做好相关保障；配合群众生活组加强境外救援物资的接收和管理，按规定做好检验检疫、登记管理等工作；配合新闻舆情组适时组织安排境外新闻媒体进,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qjjg/zfbgs2/202606/t20260615_7318404.html
2019,天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知_政府办公室_政务公开,天津,,基础设施，保障灾区群众基本生活和应急工作需要；完成区抗震救灾指挥部交办的其他任务。 （ 11 ）涉外工作组。组织加强涉外事务管理，按照“属地属人”原则，指导本区各单位、各部门妥善安置在灾区工作、学习和旅游的国（境）外人员，及时向天津市有关单位汇报相关情况；按照天津市有关单位及区委、区政府部署要求，配合综合协调组协调安排 国外 救援队救援行动，分配救援任务，做好相关保障；配合群众生活组加强境外救援物资的接收和管理，按规定做好检验检疫、登记管理等工作；配合新闻舆情组适时组织安排境外新闻媒体进行采访；完成区抗震救灾指挥部交办,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qjjg/zfbgs2/202606/t20260615_7318404.html
2019,天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知_政府办公室_政务公开,天津,,域所有乡村民宿、乡村旅游民俗户暂停营业，做好游客安全避险 ● 11 ．做好山区人员应急避险转移准备 ● 12 ．做好山区人员应急避险转移工作，及时启动应急避难场所 ● ● ● 13 ．做好属地学校及时停课工作，疏散、转移、安置学校滞留人员 ● ● ● 附件： 天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知.docx | 政策解读 《天津市蓟州区防汛抗旱应急预案》政策解读 图解：《天津市蓟州区防汛抗旱应急预案》 视频：《天津市蓟州区防汛抗旱应急预案》政策解读 《天津市蓟州区地震应急,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qjjg/zfbgs2/202606/t20260615_7318404.html
2019,天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知_政府办公室_政务公开,天津,,营业，做好游客安全避险 ● 11 ．做好山区人员应急避险转移准备 ● 12 ．做好山区人员应急避险转移工作，及时启动应急避难场所 ● ● ● 13 ．做好属地学校及时停课工作，疏散、转移、安置学校滞留人员 ● ● ● 附件： 天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知.docx | 政策解读 《天津市蓟州区防汛抗旱应急预案》政策解读 图解：《天津市蓟州区防汛抗旱应急预案》 视频：《天津市蓟州区防汛抗旱应急预案》政策解读 《天津市蓟州区地震应急预案》政策解读 图解：《天津市蓟州,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qjjg/zfbgs2/202606/t20260615_7318404.html
2019,天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知_政府办公室_政务公开,河北,,城区防汛应急响应、农村除涝应急响应、山区景区防汛应急响应、于桥水库防汛应急响应、青甸洼防汛应急响应，各应急响应行动从高到低分为一级应急响应、二级应急响应、三级应急响应和四级应急响应。 4.1.2 应急响应启动 （ 1 ）防汛、抗旱应急响应根据市防指及上游北京、河北两省市启动的应急响应以及水旱灾害影响范围，经组织会商，针对全区或预计受灾害影响较重的部分乡镇（街道）、开发区启动相应等级的应急响应。区防办负责启动和结束防汛、抗旱四级应急响应，区防指负责启动和结束防汛、抗旱一、二、三级应急响应。应急响应启动后要及时上报市防指备,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qjjg/zfbgs2/202606/t20260615_7318404.html
2019,天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知_政府办公室_政务公开,游客,,抢险救灾生活必需品等物资调拨、供应和储备管理；组织做好本系统防汛抗旱自保等工作。 区文化和旅游局：负责对各类旅游设施的防洪安全进行检查监督，牵头对旅游景区景点、农家院防洪进行指导和监督；视预警等级或汛情、雨情适时关闭景区、农家院；协助各属地人民政府做好旅游景区游客的疏散、转移、避险、应急救援等工作；负责组织所属单位做好防汛抗旱自保工作。 区卫生健康委：负责受伤人员的现场医疗救治、转运、院内救治和受灾区域卫生防疫等工作；及时向区防指报告伤员数量及医疗救治情况。 区应急局：按照区委、区政府部署要求，组织一般、较大灾害应急处,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qjjg/zfbgs2/202606/t20260615_7318404.html
2019,天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知_政府办公室_政务公开,游客,, 指挥（分管文化和旅游、农业农村、水务工作的副区长）驻分管部门或区防办， 协助总指挥掌握全区防汛抗旱总体形势，研判水旱灾害发展趋势，负责组织农田除涝、 防洪工程调度、 防洪工程巡查抢险、蓄滞洪区运用及农业抗旱等工作，组织各乡镇（街道）对受山洪灾害影响人员及在蓟游客进行转移避险或疏散。 区防指副总指挥（分管商务工作的副区长）驻分管部门或区防办，负责组织集中安置点的生活物资供应和后勤保障工作。 区防指副总指挥（区人武部部长）负责协调解放军、武警部队并组织民兵队伍参加防汛抗旱抢险救灾工作，协同公安部门维持防汛抗旱抢险救灾秩序,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qjjg/zfbgs2/202606/t20260615_7318404.html
2019,天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知_政府办公室_政务公开,游客,,报送城区低洼片区封控情况；区住房建设委负责报送响应期间危险房屋人员转移安置、监管范围内在建工地停工等情况；区水务局负责报送受山洪沟影响人员转移安置情况；市规划资源局蓟州分局负责报送受地质灾害影响人员转移安置情况；区文化和旅游局负责报送景区、农家院关停情况和在蓟游客疏散、转移安置情况；区工业和信息化局牵头协调报送基础电信设施和供电设施运行情况；区发展改革委、区商务局负责报送应急救援物资和生活保障性物资储备情况；区防指其他上岗成员单位负责报送本系统工作开展情况，每日至少向区防办报送 2 次。 相关乡镇（街道）、开发区 管委,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qjjg/zfbgs2/202606/t20260615_7318404.html
2019,天津市蓟州区人民政府办公室关于印发天津市蓟州区防汛抗旱应急预案等3个专项应急预案的通知_政府办公室_政务公开,游客,,民政府 做好农田地面塌陷等突发地质灾害的救灾工作及灾后恢复生产。 （ 16 ） 区 商务局：负责突发地质灾害事发区域受灾人员所需方便食品、瓶装水等生活必需品的调拨和供应。 （ 17 ） 区 文化和旅游局：协助事发 乡镇（街道） 将旅游景区内受突发地质灾害威胁的游客以及其他人员疏散、撤离到安全地带，立即停止赴事发区域或途经事发区域的旅游团组。 （ 18 ） 区 卫生健康委：负责组织指导协调受伤人员的现场医疗救治、转运、院内救治和突发地质灾害事发区域卫生防疫等工作；及时向 区 指挥部报告伤员数量及医疗救治情况；指导协调受灾,https://www.tjjz.gov.cn/zwgk/zcwj/qjwj/qjjg/zfbgs2/202606/t20260615_7318404.html
